[INFO] 2024-02-21 20:30:08 Portas COM disponíveis:
[INFO] 2024-02-21 20:30:08 COM30
[INFO] 2024-02-21 20:30:08 COM65
[INFO] 2024-02-21 20:30:08 COM31
[INFO] 2024-02-21 20:30:08 COM35
[INFO] 2024-02-21 20:30:12 Serial RX started
[INFO] 2024-02-21 20:30:12 Serial TX started
[INFO] 2024-02-21 20:30:12 TX: b'restart\n'
[INFO] 2024-02-21 20:30:15 Serial RX started
[INFO] 2024-02-21 20:30:15 Serial TX started
[INFO] 2024-02-21 20:30:15 Meas -> TS: 790668	 LC: 50.91	 RS:1104
[INFO] 2024-02-21 20:30:18 Meas -> TS: 793694	 LC: 53.74	 RS:1110

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793704	 LC: 53.79	 RS:1110

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793716	 LC: 53.83	 RS:1116

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793726	 LC: 53.73	 RS:1115

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793738	 LC: 53.69	 RS:1115

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793748	 LC: 53.73	 RS:1118

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793758	 LC: 53.75	 RS:1109

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793770	 LC: 53.72	 RS:1114

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793780	 LC: 53.67	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793792	 LC: 53.71	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793802	 LC: 53.61	 RS:1126

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793814	 LC: 53.56	 RS:1118

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793824	 LC: 53.61	 RS:1113

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793836	 LC: 53.7	 RS:1117

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793856	 LC: 53.62	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793868	 LC: 53.68	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793878	 LC: 53.8	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793890	 LC: 53.73	 RS:1117

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793900	 LC: 53.61	 RS:1114

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793912	 LC: 53.67	 RS:1113

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793922	 LC: 53.62	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793934	 LC: 53.54	 RS:1112

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793944	 LC: 53.54	 RS:1116

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793954	 LC: 53.61	 RS:1115

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793966	 LC: 53.59	 RS:1113

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793976	 LC: 53.57	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793988	 LC: 53.63	 RS:1134

[INFO] 2024-02-21 20:30:18 Meas -> TS: 793998	 LC: 53.61	 RS:1114

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794010	 LC: 53.5	 RS:1117

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794020	 LC: 53.45	 RS:1120

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794032	 LC: 53.51	 RS:1112

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794042	 LC: 53.63	 RS:1117

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794052	 LC: 53.64	 RS:1099

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794064	 LC: 53.51	 RS:1132

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794074	 LC: 53.49	 RS:1119

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794086	 LC: 53.55	 RS:1112

[INFO] 2024-02-21 20:30:18 Meas -> TS: 794096	 LC: 53.64	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794108	 LC: 53.64	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794118	 LC: 53.61	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794130	 LC: 53.53	 RS:1113

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794140	 LC: 53.46	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794150	 LC: 53.47	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794162	 LC: 53.53	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794172	 LC: 53.59	 RS:1096

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794184	 LC: 53.55	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794194	 LC: 53.53	 RS:1123

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794206	 LC: 53.52	 RS:1115

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794216	 LC: 53.48	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794228	 LC: 53.5	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794238	 LC: 53.63	 RS:1118

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794248	 LC: 53.59	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794260	 LC: 53.46	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794270	 LC: 53.48	 RS:1101

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794282	 LC: 53.57	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794292	 LC: 53.5	 RS:1129

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794304	 LC: 53.53	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794314	 LC: 53.56	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794326	 LC: 53.48	 RS:1104

[ERROR] 2024-02-21 20:30:19 ValueError("invalid literal for int() with base 10: '7943s6'")
[INFO] 2024-02-21 20:30:19 Meas -> TS: None	 LC: 53.44	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794346	 LC: 53.41	 RS:1113

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794358	 LC: 53.55	 RS:1113

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794368	 LC: 53.49	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794380	 LC: 53.44	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794390	 LC: 53.44	 RS:1115

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794402	 LC: 53.42	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794412	 LC: 53.5	 RS:1112

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794424	 LC: 53.56	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794434	 LC: 53.52	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794444	 LC: 53.5	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794456	 LC: 53.5	 RS:1132

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794466	 LC: 53.49	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794478	 LC: 53.53	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794488	 LC: 53.52	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794500	 LC: 53.47	 RS:1130

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794510	 LC: 53.46	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794522	 LC: 53.44	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794532	 LC: 53.41	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794542	 LC: 53.36	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794554	 LC: 53.49	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794564	 LC: 53.46	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794576	 LC: 53.5	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794586	 LC: 53.5	 RS:1118

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794598	 LC: 53.53	 RS:1128

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794608	 LC: 53.51	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794620	 LC: 53.48	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794630	 LC: 53.46	 RS:1112

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794640	 LC: 53.42	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794652	 LC: 53.39	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794662	 LC: 53.42	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794674	 LC: 53.45	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794684	 LC: 53.43	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794696	 LC: 53.37	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794706	 LC: 53.43	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794718	 LC: 53.48	 RS:1114

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794728	 LC: 53.46	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794738	 LC: 53.42	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794750	 LC: 53.4	 RS:1121

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794760	 LC: 53.4	 RS:1121

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794772	 LC: 53.38	 RS:1108

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794782	 LC: 53.39	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794794	 LC: 53.41	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794804	 LC: 53.42	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794816	 LC: 53.4	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794826	 LC: 53.34	 RS:1125

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794836	 LC: 53.37	 RS:1138

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794848	 LC: 53.37	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794858	 LC: 53.39	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794870	 LC: 53.38	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794880	 LC: 53.4	 RS:1118

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794892	 LC: 53.5	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794902	 LC: 53.51	 RS:1124

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794912	 LC: 53.41	 RS:1134

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794924	 LC: 53.38	 RS:1094

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794934	 LC: 53.35	 RS:1122

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794946	 LC: 53.41	 RS:1112

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794956	 LC: 53.46	 RS:1113

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794968	 LC: 53.4	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794978	 LC: 53.35	 RS:1117

[INFO] 2024-02-21 20:30:19 Meas -> TS: 794990	 LC: 53.3	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 795000	 LC: 53.4	 RS:1120

[INFO] 2024-02-21 20:30:19 Meas -> TS: 795010	 LC: 53.35	 RS:1116

[INFO] 2024-02-21 20:30:19 Meas -> TS: 795022	 LC: 53.31	 RS:1104

[INFO] 2024-02-21 20:30:19 Meas -> TS: 795032	 LC: 53.35	 RS:1122

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795044	 LC: 53.33	 RS:1122

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795054	 LC: 53.34	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795066	 LC: 53.37	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795076	 LC: 53.34	 RS:1104

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795088	 LC: 53.27	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795098	 LC: 53.32	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795108	 LC: 53.38	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795120	 LC: 53.38	 RS:1114

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795130	 LC: 53.36	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795142	 LC: 53.36	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795152	 LC: 53.28	 RS:1122

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795164	 LC: 53.25	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795174	 LC: 53.39	 RS:1124

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795186	 LC: 53.49	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795196	 LC: 53.45	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795206	 LC: 53.37	 RS:1108

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795218	 LC: 53.44	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795228	 LC: 53.42	 RS:1089

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795240	 LC: 53.39	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795250	 LC: 53.37	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795262	 LC: 53.3	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795272	 LC: 53.29	 RS:1125

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795284	 LC: 53.35	 RS:1114

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795294	 LC: 53.32	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795304	 LC: 53.29	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795316	 LC: 53.3	 RS:1121

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795326	 LC: 53.39	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795338	 LC: 53.4	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795348	 LC: 53.34	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795360	 LC: 53.31	 RS:1100

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795370	 LC: 53.29	 RS:1132

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795382	 LC: 53.27	 RS:1126

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795392	 LC: 53.34	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795402	 LC: 53.29	 RS:1114

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795414	 LC: 53.3	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795424	 LC: 53.43	 RS:1125

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795436	 LC: 53.39	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795446	 LC: 53.33	 RS:1115

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795458	 LC: 53.26	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795468	 LC: 53.35	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795480	 LC: 53.4	 RS:1113

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795490	 LC: 53.36	 RS:1115

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795500	 LC: 53.35	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795512	 LC: 53.41	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795522	 LC: 53.38	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795534	 LC: 53.4	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795544	 LC: 53.45	 RS:1113

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795556	 LC: 53.31	 RS:1123

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795566	 LC: 53.27	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795578	 LC: 53.27	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795588	 LC: 53.33	 RS:1127

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795598	 LC: 53.29	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795610	 LC: 53.24	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795620	 LC: 53.3	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795632	 LC: 53.32	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795642	 LC: 53.32	 RS:1124

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795654	 LC: 53.35	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795664	 LC: 53.4	 RS:1125

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795676	 LC: 53.37	 RS:1124

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795686	 LC: 53.29	 RS:1088

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795696	 LC: 53.31	 RS:1118

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795708	 LC: 53.3	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795718	 LC: 53.31	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795730	 LC: 53.36	 RS:1121

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795740	 LC: 53.33	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795752	 LC: 53.28	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795762	 LC: 53.24	 RS:1123

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795772	 LC: 53.18	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795784	 LC: 53.19	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795794	 LC: 53.32	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795806	 LC: 53.43	 RS:1114

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795816	 LC: 53.38	 RS:1113

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795828	 LC: 53.29	 RS:1105

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795838	 LC: 53.26	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795850	 LC: 53.34	 RS:1110

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795860	 LC: 53.39	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795872	 LC: 53.32	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795882	 LC: 53.26	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795892	 LC: 53.28	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795904	 LC: 53.32	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795914	 LC: 53.32	 RS:1117

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795926	 LC: 53.18	 RS:1112

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795936	 LC: 53.21	 RS:1120

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795948	 LC: 53.28	 RS:1144

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795958	 LC: 53.3	 RS:1116

[INFO] 2024-02-21 20:30:20 Meas -> TS: 795968	 LC: 53.28	 RS:1110

[INFO] 2024-02-21 20:30:21 Meas -> TS: 795980	 LC: 53.38	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 795990	 LC: 53.34	 RS:1122

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796002	 LC: 53.28	 RS:1124

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796012	 LC: 53.34	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796024	 LC: 53.35	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796034	 LC: 53.33	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796046	 LC: 53.25	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796056	 LC: 53.23	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796066	 LC: 53.27	 RS:1118

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796078	 LC: 53.28	 RS:1136

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796088	 LC: 53.26	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796100	 LC: 53.25	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796110	 LC: 53.29	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796122	 LC: 53.27	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796132	 LC: 53.25	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796144	 LC: 53.32	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796154	 LC: 53.39	 RS:1122

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796164	 LC: 53.34	 RS:1152

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796176	 LC: 53.21	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796186	 LC: 53.12	 RS:1104

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796198	 LC: 53.18	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796208	 LC: 53.27	 RS:1110

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796220	 LC: 53.27	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796230	 LC: 53.27	 RS:1108

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796242	 LC: 53.24	 RS:1117

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796252	 LC: 53.26	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796262	 LC: 53.24	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796274	 LC: 53.25	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796284	 LC: 53.3	 RS:1108

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796296	 LC: 53.25	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796306	 LC: 53.26	 RS:1140

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796318	 LC: 53.3	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796328	 LC: 53.2	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796340	 LC: 53.22	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796350	 LC: 53.27	 RS:1104

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796360	 LC: 53.32	 RS:1131

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796372	 LC: 53.33	 RS:1113

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796382	 LC: 53.24	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796394	 LC: 53.18	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796404	 LC: 53.28	 RS:1106

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796416	 LC: 53.22	 RS:1113

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796426	 LC: 53.18	 RS:1115

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796438	 LC: 53.29	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796448	 LC: 53.34	 RS:1113

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796458	 LC: 53.23	 RS:1110

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796470	 LC: 53.24	 RS:1114

[INFO] 2024-02-21 20:30:21 -------- Running New Test --------
[INFO] 2024-02-21 20:30:21 Init position X: 3000
[INFO] 2024-02-21 20:30:21 Init position Z: 3000
[INFO] 2024-02-21 20:30:21 Final position Z: 6000
[INFO] 2024-02-21 20:30:21 Number of executions: 1

[INFO] 2024-02-21 20:30:21 TX: b'restart\n'
[INFO] 2024-02-21 20:30:21 Meas -> TS: 796480	 LC: 53.26	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796492	 LC: 53.22	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796502	 LC: 53.2	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796514	 LC: 53.15	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796524	 LC: 53.18	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796536	 LC: 53.25	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796546	 LC: 53.2	 RS:1117

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796556	 LC: 53.23	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796568	 LC: 53.25	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796578	 LC: 53.21	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796590	 LC: 53.13	 RS:1116

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796600	 LC: 53.24	 RS:1110

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796612	 LC: 53.24	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796622	 LC: 53.21	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796634	 LC: 53.23	 RS:1115

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796644	 LC: 53.13	 RS:1120

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796654	 LC: 53.28	 RS:1108

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796666	 LC: 53.28	 RS:1109

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796676	 LC: 53.23	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796688	 LC: 53.13	 RS:1117

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796698	 LC: 53.25	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796710	 LC: 53.25	 RS:1112

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796720	 LC: 53.23	 RS:1114

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796732	 LC: 53.22	 RS:1113

[INFO] 2024-02-21 20:30:21 Meas -> TS: 796742	 LC: 53.3	 RS:1113

